Province_State,Country_Region,Lat,Long,Date,Year,Month,Confirmed,Deaths,Recovered
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-05 00:00:00,2021,January,113.0,2.0,26.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-06 00:00:00,2021,January,172.0,1.0,49.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-07 00:00:00,2021,January,130.0,0.0,60.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-08 00:00:00,2021,January,93.0,1.0,53.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-09 00:00:00,2021,January,88.0,0.0,150.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-10 00:00:00,2021,January,61.0,4.0,147.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-11 00:00:00,2021,January,70.0,0.0,130.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-12 00:00:00,2021,January,84.0,1.0,94.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-13 00:00:00,2021,January,107.0,3.0,46.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-14 00:00:00,2021,January,78.0,5.0,84.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-15 00:00:00,2021,January,66.0,5.0,89.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-16 00:00:00,2021,January,62.0,4.0,156.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-17 00:00:00,2021,January,33.0,9.0,101.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-18 00:00:00,2021,January,42.0,2.0,151.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-19 00:00:00,2021,January,81.0,2.0,74.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-20 00:00:00,2021,January,52.0,6.0,80.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-21 00:00:00,2021,January,36.0,6.0,39.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-22 00:00:00,2021,January,24.0,0.0,64.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-23 00:00:00,2021,January,30.0,3.0,97.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-24 00:00:00,2021,January,31.0,1.0,82.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-25 00:00:00,2021,January,26.0,2.0,73.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-26 00:00:00,2021,January,32.0,4.0,52.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-27 00:00:00,2021,January,33.0,1.0,61.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-28 00:00:00,2021,January,25.0,0.0,68.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-29 00:00:00,2021,January,14.0,3.0,53.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-30 00:00:00,2021,January,12.0,2.0,83.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-01-31 00:00:00,2021,January,6.0,2.0,39.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-01 00:00:00,2021,February,14.0,1.0,40.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-02 00:00:00,2021,February,15.0,1.0,41.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-03 00:00:00,2021,February,13.0,0.0,44.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-04 00:00:00,2021,February,7.0,0.0,22.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-05 00:00:00,2021,February,7.0,1.0,33.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-06 00:00:00,2021,February,7.0,0.0,38.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-07 00:00:00,2021,February,5.0,3.0,21.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-08 00:00:00,2021,February,5.0,0.0,26.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-09 00:00:00,2021,February,3.0,0.0,20.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-10 00:00:00,2021,February,7.0,0.0,20.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-11 00:00:00,2021,February,6.0,0.0,11.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-12 00:00:00,2021,February,9.0,1.0,11.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-13 00:00:00,2021,February,3.0,0.0,22.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-14 00:00:00,2021,February,4.0,0.0,10.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-15 00:00:00,2021,February,4.0,3.0,5.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-16 00:00:00,2021,February,1.0,0.0,5.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-17 00:00:00,2021,February,2.0,0.0,8.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-18 00:00:00,2021,February,1.0,1.0,4.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-19 00:00:00,2021,February,1.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-20 00:00:00,2021,February,0.0,0.0,4.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-21 00:00:00,2021,February,0.0,2.0,5.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-22 00:00:00,2021,February,4.0,1.0,6.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-23 00:00:00,2021,February,2.0,0.0,10.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-24 00:00:00,2021,February,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-25 00:00:00,2021,February,1.0,1.0,6.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-26 00:00:00,2021,February,1.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-27 00:00:00,2021,February,2.0,1.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-02-28 00:00:00,2021,February,1.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-01 00:00:00,2021,March,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-02 00:00:00,2021,March,4.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-03 00:00:00,2021,March,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-04 00:00:00,2021,March,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-05 00:00:00,2021,March,1.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-06 00:00:00,2021,March,3.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-07 00:00:00,2021,March,2.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-08 00:00:00,2021,March,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-09 00:00:00,2021,March,6.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-10 00:00:00,2021,March,1.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-11 00:00:00,2021,March,3.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-12 00:00:00,2021,March,4.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-13 00:00:00,2021,March,0.0,1.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-14 00:00:00,2021,March,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-15 00:00:00,2021,March,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-16 00:00:00,2021,March,7.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-17 00:00:00,2021,March,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-18 00:00:00,2021,March,0.0,0.0,5.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-19 00:00:00,2021,March,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-20 00:00:00,2021,March,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-21 00:00:00,2021,March,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-22 00:00:00,2021,March,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-23 00:00:00,2021,March,1.0,0.0,8.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-24 00:00:00,2021,March,0.0,0.0,4.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-25 00:00:00,2021,March,1.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-26 00:00:00,2021,March,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-27 00:00:00,2021,March,0.0,0.0,5.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-28 00:00:00,2021,March,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-29 00:00:00,2021,March,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-30 00:00:00,2021,March,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-03-31 00:00:00,2021,March,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-01 00:00:00,2021,April,1.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-02 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-03 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-04 00:00:00,2021,April,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-05 00:00:00,2021,April,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-06 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-07 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-08 00:00:00,2021,April,1.0,0.0,7.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-09 00:00:00,2021,April,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-10 00:00:00,2021,April,0.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-11 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-12 00:00:00,2021,April,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-13 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-14 00:00:00,2021,April,13.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-15 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-16 00:00:00,2021,April,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-17 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-18 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-19 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-20 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-21 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-22 00:00:00,2021,April,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-23 00:00:00,2021,April,4283.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-24 00:00:00,2021,April,0.0,0.0,10.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-25 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-26 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-27 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-28 00:00:00,2021,April,0.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-29 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-04-30 00:00:00,2021,April,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-01 00:00:00,2021,May,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-02 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-03 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-04 00:00:00,2021,May,3.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-05 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-06 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-07 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-08 00:00:00,2021,May,0.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-09 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-10 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-11 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-12 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-13 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-14 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-15 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-16 00:00:00,2021,May,0.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-17 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-18 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-19 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-20 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-21 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-22 00:00:00,2021,May,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-23 00:00:00,2021,May,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-24 00:00:00,2021,May,4287.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-25 00:00:00,2021,May,3.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-26 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-27 00:00:00,2021,May,2.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-28 00:00:00,2021,May,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-29 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-30 00:00:00,2021,May,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-05-31 00:00:00,2021,May,2.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-01 00:00:00,2021,June,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-02 00:00:00,2021,June,2.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-03 00:00:00,2021,June,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-04 00:00:00,2021,June,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-05 00:00:00,2021,June,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-06 00:00:00,2021,June,0.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-07 00:00:00,2021,June,0.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-08 00:00:00,2021,June,2.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-09 00:00:00,2021,June,2.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-10 00:00:00,2021,June,2.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-11 00:00:00,2021,June,2.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-12 00:00:00,2021,June,2.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-13 00:00:00,2021,June,2.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-14 00:00:00,2021,June,0.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-15 00:00:00,2021,June,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-16 00:00:00,2021,June,3.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-17 00:00:00,2021,June,2.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-18 00:00:00,2021,June,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-19 00:00:00,2021,June,1.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-20 00:00:00,2021,June,2.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-21 00:00:00,2021,June,0.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-22 00:00:00,2021,June,2.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-23 00:00:00,2021,June,9.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-24 00:00:00,2021,June,3.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-25 00:00:00,2021,June,3.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-26 00:00:00,2021,June,1.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-27 00:00:00,2021,June,6.0,0.0,4.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-28 00:00:00,2021,June,1.0,0.0,2.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-29 00:00:00,2021,June,2.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-06-30 00:00:00,2021,June,0.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-01 00:00:00,2021,July,3.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-02 00:00:00,2021,July,6.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-03 00:00:00,2021,July,7.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-04 00:00:00,2021,July,2.0,0.0,11.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-05 00:00:00,2021,July,6.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-06 00:00:00,2021,July,7.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-07 00:00:00,2021,July,6.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-08 00:00:00,2021,July,7.0,0.0,4.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-09 00:00:00,2021,July,11.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-10 00:00:00,2021,July,10.0,0.0,4.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-11 00:00:00,2021,July,17.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-12 00:00:00,2021,July,7.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-13 00:00:00,2021,July,23.0,0.0,12.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-14 00:00:00,2021,July,26.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-15 00:00:00,2021,July,32.0,0.0,6.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-16 00:00:00,2021,July,37.0,0.0,6.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-17 00:00:00,2021,July,31.0,0.0,7.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-18 00:00:00,2021,July,9.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-19 00:00:00,2021,July,33.0,0.0,13.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-20 00:00:00,2021,July,43.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-21 00:00:00,2021,July,33.0,0.0,17.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-22 00:00:00,2021,July,24.0,0.0,17.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-23 00:00:00,2021,July,25.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-24 00:00:00,2021,July,27.0,0.0,35.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-25 00:00:00,2021,July,19.0,0.0,3.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-26 00:00:00,2021,July,23.0,0.0,19.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-27 00:00:00,2021,July,35.0,0.0,10.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-28 00:00:00,2021,July,35.0,0.0,67.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-29 00:00:00,2021,July,30.0,0.0,1.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-30 00:00:00,2021,July,25.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-07-31 00:00:00,2021,July,18.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-01 00:00:00,2021,August,15.0,0.0,143.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-02 00:00:00,2021,August,20.0,0.0,21.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-03 00:00:00,2021,August,31.0,0.0,9.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-04 00:00:00,2021,August,25.0,1.0,26.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-05 00:00:00,2021,August,33.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-06 00:00:00,2021,August,12.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-07 00:00:00,2021,August,15.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-08 00:00:00,2021,August,11.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-09 00:00:00,2021,August,9.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-10 00:00:00,2021,August,18.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-11 00:00:00,2021,August,17.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-12 00:00:00,2021,August,16.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-13 00:00:00,2021,August,9.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-14 00:00:00,2021,August,9.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-15 00:00:00,2021,August,7.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-16 00:00:00,2021,August,8.0,1.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-17 00:00:00,2021,August,15.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-18 00:00:00,2021,August,13.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-19 00:00:00,2021,August,13.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-20 00:00:00,2021,August,8.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-21 00:00:00,2021,August,9.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-22 00:00:00,2021,August,9.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-23 00:00:00,2021,August,3.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-24 00:00:00,2021,August,9.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-25 00:00:00,2021,August,9.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-26 00:00:00,2021,August,6.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-27 00:00:00,2021,August,9.0,1.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-28 00:00:00,2021,August,9.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-29 00:00:00,2021,August,6.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-30 00:00:00,2021,August,4.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-08-31 00:00:00,2021,August,12.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-01 00:00:00,2021,September,13.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-02 00:00:00,2021,September,4.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-03 00:00:00,2021,September,5.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-04 00:00:00,2021,September,10.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-05 00:00:00,2021,September,2.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-06 00:00:00,2021,September,4.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-07 00:00:00,2021,September,7.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-08 00:00:00,2021,September,3.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-09 00:00:00,2021,September,7.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-10 00:00:00,2021,September,5.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-11 00:00:00,2021,September,5.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-12 00:00:00,2021,September,12.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-13 00:00:00,2021,September,5.0,0.0,0.0
Gibraltar,United Kingdom,36.1408,-5.3536,2021-09-14 00:00:00,2021,September,9.0,0.0,0.0
