Province_State,Country_Region,Lat,Long,Population,Date,Vaccinations
Bahia,Brazil,,,,7/13/2021,6718336
Bahia,Brazil,,,,7/14/2021,6799934
Bahia,Brazil,,,,7/15/2021,6867871
Bahia,Brazil,,,,7/16/2021,6947113
Bahia,Brazil,,,,7/17/2021,7000381
Bahia,Brazil,,,,7/18/2021,7007379
Bahia,Brazil,,,,7/19/2021,7007795
Bahia,Brazil,,,,7/20/2021,7094029
Bahia,Brazil,,,,7/21/2021,7284946
Bahia,Brazil,,,,7/22/2021,7398374
Bahia,Brazil,,,,7/23/2021,7478865
Bahia,Brazil,,,,7/24/2021,7519442
Bahia,Brazil,,,,7/25/2021,7528536
Bahia,Brazil,,,,7/26/2021,7610400
Bahia,Brazil,,,,7/27/2021,7702065
Bahia,Brazil,,,,7/28/2021,7768963
Bahia,Brazil,,,,7/29/2021,7929428
Bahia,Brazil,,,,7/30/2021,7956969
Bahia,Brazil,,,,7/31/2021,8052825
Bahia,Brazil,,,,8/1/2021,8072342
Bahia,Brazil,,,,8/2/2021,8072342
Bahia,Brazil,,,,8/3/2021,8262338
Bahia,Brazil,,,,8/4/2021,8380703
Bahia,Brazil,,,,8/5/2021,8492377
Bahia,Brazil,,,,8/6/2021,8587540
Bahia,Brazil,,,,8/7/2021,8587540
Bahia,Brazil,,,,8/8/2021,8636420
Bahia,Brazil,,,,8/9/2021,8636420
Bahia,Brazil,,,,8/10/2021,8791437
Bahia,Brazil,,,,8/11/2021,8919558
Bahia,Brazil,,,,8/12/2021,9025222
Bahia,Brazil,,,,8/13/2021,9025222
Bahia,Brazil,,,,8/14/2021,9629387
Bahia,Brazil,,,,8/15/2021,9629387
Bahia,Brazil,,,,8/16/2021,9947891
Bahia,Brazil,,,,8/17/2021,9947891
Bahia,Brazil,,,,8/18/2021,9947891
Bahia,Brazil,,,,8/19/2021,9783564
Bahia,Brazil,,,,8/20/2021,9891766
Bahia,Brazil,,,,8/21/2021,9891766
Bahia,Brazil,,,,8/22/2021,9945691
Bahia,Brazil,,,,8/23/2021,10060826
Bahia,Brazil,,,,8/24/2021,10060826
Bahia,Brazil,,,,8/25/2021,10377403
Bahia,Brazil,,,,8/26/2021,10499208
Bahia,Brazil,,,,8/27/2021,10499208
Bahia,Brazil,,,,8/28/2021,10610627
Bahia,Brazil,,,,8/29/2021,10645745
Bahia,Brazil,,,,8/30/2021,10770821
Bahia,Brazil,,,,8/31/2021,10911171
Bahia,Brazil,,,,9/1/2021,11039112
Bahia,Brazil,,,,9/2/2021,11039112
Bahia,Brazil,,,,9/3/2021,11295190
Bahia,Brazil,,,,9/4/2021,11316415
Bahia,Brazil,,,,9/5/2021,11325502
Bahia,Brazil,,,,9/6/2021,11365719
Bahia,Brazil,,,,9/7/2021,11365719
Bahia,Brazil,,,,9/8/2021,11482695
Bahia,Brazil,,,,9/9/2021,11610971
Bahia,Brazil,,,,9/10/2021,11735664
Bahia,Brazil,,,,9/11/2021,11776242
Bahia,Brazil,,,,9/12/2021,11787003
Bahia,Brazil,,,,9/13/2021,11906113
Bahia,Brazil,,,,9/14/2021,12031520
Bahia,Brazil,,,,9/15/2021,12046242
Bahia,Brazil,,,,9/16/2021,12046242
Bahia,Brazil,,,,9/17/2021,12299225
Bahia,Brazil,,,,9/18/2021,12429057
Bahia,Brazil,,,,9/19/2021,12442507
Bahia,Brazil,,,,9/20/2021,12442507
Bahia,Brazil,,,,9/21/2021,12569493
Bahia,Brazil,,,,9/22/2021,12741833
Ceara,Brazil,,,,5/14/2021,2331844
Ceara,Brazil,,,,5/15/2021,2331844
Ceara,Brazil,,,,5/16/2021,2331844
Ceara,Brazil,,,,5/17/2021,2345765
Ceara,Brazil,,,,5/18/2021,2426479
Ceara,Brazil,,,,5/19/2021,2449684
Ceara,Brazil,,,,5/20/2021,2470007
Ceara,Brazil,,,,5/21/2021,2491785
Ceara,Brazil,,,,5/22/2021,2491785
Ceara,Brazil,,,,5/23/2021,2491785
Ceara,Brazil,,,,5/24/2021,2551082
Ceara,Brazil,,,,5/25/2021,2573056
Ceara,Brazil,,,,5/26/2021,2586686
Ceara,Brazil,,,,5/27/2021,2617964
Ceara,Brazil,,,,5/28/2021,2140163
Ceara,Brazil,,,,5/29/2021,2153611
Ceara,Brazil,,,,5/30/2021,2163562
Ceara,Brazil,,,,5/31/2021,2177990
Ceara,Brazil,,,,6/1/2021,2195863
Ceara,Brazil,,,,6/2/2021,2214468
Ceara,Brazil,,,,6/3/2021,2242795
Ceara,Brazil,,,,6/4/2021,2257612
Ceara,Brazil,,,,6/5/2021,2276889
Ceara,Brazil,,,,6/6/2021,2284681
Ceara,Brazil,,,,6/7/2021,2311790
Ceara,Brazil,,,,6/8/2021,2340845
Ceara,Brazil,,,,6/9/2021,2364970
Ceara,Brazil,,,,6/10/2021,2376757
Ceara,Brazil,,,,6/11/2021,2399042
Ceara,Brazil,,,,6/12/2021,2412582
Ceara,Brazil,,,,6/13/2021,2460803
Ceara,Brazil,,,,6/14/2021,2483175
Ceara,Brazil,,,,6/15/2021,2510090
Ceara,Brazil,,,,6/16/2021,2525112
Ceara,Brazil,,,,6/17/2021,2562464
Ceara,Brazil,,,,6/18/2021,2589675
Ceara,Brazil,,,,6/19/2021,2646133
Ceara,Brazil,,,,6/20/2021,2648047
Ceara,Brazil,,,,6/21/2021,2710668
Ceara,Brazil,,,,6/22/2021,2776691
Ceara,Brazil,,,,6/23/2021,2835176
Ceara,Brazil,,,,6/24/2021,2863018
Ceara,Brazil,,,,6/25/2021,3087029
Ceara,Brazil,,,,6/26/2021,3087029
Ceara,Brazil,,,,6/27/2021,3134029
Ceara,Brazil,,,,6/28/2021,3175293
Ceara,Brazil,,,,6/29/2021,3212866
Ceara,Brazil,,,,6/30/2021,3212866
Ceara,Brazil,,,,7/1/2021,3260769
Ceara,Brazil,,,,7/2/2021,3270527
Ceara,Brazil,,,,7/3/2021,3270535
Ceara,Brazil,,,,7/4/2021,3275577
Ceara,Brazil,,,,7/5/2021,3289832
Ceara,Brazil,,,,7/6/2021,3396519
Ceara,Brazil,,,,7/7/2021,3441015
Ceara,Brazil,,,,7/8/2021,3446428
Ceara,Brazil,,,,7/9/2021,3444476
Ceara,Brazil,,,,7/10/2021,3495396
Ceara,Brazil,,,,7/11/2021,3495396
Ceara,Brazil,,,,7/12/2021,3512307
Ceara,Brazil,,,,7/13/2021,3530640
Ceara,Brazil,,,,7/14/2021,3543904
Ceara,Brazil,,,,7/15/2021,3552020
Ceara,Brazil,,,,7/16/2021,3615001
Ceara,Brazil,,,,7/17/2021,3620362
Ceara,Brazil,,,,7/18/2021,3621581
Ceara,Brazil,,,,7/19/2021,3621629
Ceara,Brazil,,,,7/20/2021,3641110
Ceara,Brazil,,,,7/21/2021,3695182
Ceara,Brazil,,,,7/22/2021,3739127
Ceara,Brazil,,,,7/23/2021,3751338
Ceara,Brazil,,,,7/24/2021,3850247
Ceara,Brazil,,,,7/25/2021,3889756
Ceara,Brazil,,,,7/26/2021,4026067
Ceara,Brazil,,,,7/27/2021,4308056
Ceara,Brazil,,,,7/28/2021,4519396
Ceara,Brazil,,,,7/29/2021,4635650
Ceara,Brazil,,,,7/30/2021,4641781
Ceara,Brazil,,,,7/31/2021,4216073
Ceara,Brazil,,,,8/1/2021,4232492
Ceara,Brazil,,,,8/2/2021,4232492
Ceara,Brazil,,,,8/3/2021,4268806
Ceara,Brazil,,,,8/4/2021,4302538
Ceara,Brazil,,,,8/5/2021,4333173
Ceara,Brazil,,,,8/6/2021,4345011
Ceara,Brazil,,,,8/7/2021,4345011
Ceara,Brazil,,,,8/8/2021,4352913
Ceara,Brazil,,,,8/9/2021,4352913
Ceara,Brazil,,,,8/10/2021,4117378
Ceara,Brazil,,,,8/11/2021,4254559
Ceara,Brazil,,,,8/12/2021,4282665
Ceara,Brazil,,,,8/13/2021,4282665
Ceara,Brazil,,,,8/14/2021,4987124
Ceara,Brazil,,,,8/15/2021,4987124
Ceara,Brazil,,,,8/16/2021,5062262
Ceara,Brazil,,,,8/17/2021,5062262
Ceara,Brazil,,,,8/18/2021,5062262
Ceara,Brazil,,,,8/19/2021,4511424
Ceara,Brazil,,,,8/20/2021,4523555
Ceara,Brazil,,,,8/21/2021,4523555
Ceara,Brazil,,,,8/22/2021,4543297
Ceara,Brazil,,,,8/23/2021,4555745
Ceara,Brazil,,,,8/24/2021,4555745
Ceara,Brazil,,,,8/25/2021,4595988
Ceara,Brazil,,,,8/26/2021,4644884
Ceara,Brazil,,,,8/27/2021,4644884
Ceara,Brazil,,,,8/28/2021,4810948
Ceara,Brazil,,,,8/29/2021,4825918
Ceara,Brazil,,,,8/30/2021,4921485
Ceara,Brazil,,,,8/31/2021,4961505
Ceara,Brazil,,,,9/1/2021,5000572
Ceara,Brazil,,,,9/2/2021,5000572
Ceara,Brazil,,,,9/3/2021,5053456
Ceara,Brazil,,,,9/4/2021,5106309
Ceara,Brazil,,,,9/5/2021,5109777
Ceara,Brazil,,,,9/6/2021,5133504
Ceara,Brazil,,,,9/7/2021,5133504
Ceara,Brazil,,,,9/8/2021,5157332
Ceara,Brazil,,,,9/9/2021,5203258
Ceara,Brazil,,,,9/10/2021,5241146
Ceara,Brazil,,,,9/11/2021,5286757
Ceara,Brazil,,,,9/12/2021,5307708
Ceara,Brazil,,,,9/13/2021,5322027
Ceara,Brazil,,,,9/14/2021,5348777
Ceara,Brazil,,,,9/15/2021,5376231
Ceara,Brazil,,,,9/16/2021,5376231
Ceara,Brazil,,,,9/17/2021,5420204
Ceara,Brazil,,,,9/18/2021,5475274
Ceara,Brazil,,,,9/19/2021,5483573
Ceara,Brazil,,,,9/20/2021,5483573
Ceara,Brazil,,,,9/21/2021,5508985
Ceara,Brazil,,,,9/22/2021,5523085
Distrito Federal,Brazil,,,,5/14/2021,841165
Distrito Federal,Brazil,,,,5/15/2021,844839
Distrito Federal,Brazil,,,,5/16/2021,844839
Distrito Federal,Brazil,,,,5/17/2021,853524
Distrito Federal,Brazil,,,,5/18/2021,860767
Distrito Federal,Brazil,,,,5/19/2021,869774
Distrito Federal,Brazil,,,,5/20/2021,879824
Distrito Federal,Brazil,,,,5/21/2021,889047
Distrito Federal,Brazil,,,,5/22/2021,892412
Distrito Federal,Brazil,,,,5/23/2021,893471
Distrito Federal,Brazil,,,,5/24/2021,901278
Distrito Federal,Brazil,,,,5/25/2021,912210
Distrito Federal,Brazil,,,,5/26/2021,921350
Distrito Federal,Brazil,,,,5/27/2021,930820
Distrito Federal,Brazil,,,,5/28/2021,855023
Distrito Federal,Brazil,,,,5/29/2021,857641
Distrito Federal,Brazil,,,,5/30/2021,859555
Distrito Federal,Brazil,,,,5/31/2021,872380
Distrito Federal,Brazil,,,,6/1/2021,886566
Distrito Federal,Brazil,,,,6/2/2021,900203
Distrito Federal,Brazil,,,,6/3/2021,902422
Distrito Federal,Brazil,,,,6/4/2021,913681
Distrito Federal,Brazil,,,,6/5/2021,916920
Distrito Federal,Brazil,,,,6/6/2021,918587
Distrito Federal,Brazil,,,,6/7/2021,932153
Distrito Federal,Brazil,,,,6/8/2021,942714
Distrito Federal,Brazil,,,,6/9/2021,955164
Distrito Federal,Brazil,,,,6/10/2021,969637
Distrito Federal,Brazil,,,,6/11/2021,981478
Distrito Federal,Brazil,,,,6/12/2021,985157
Distrito Federal,Brazil,,,,6/13/2021,987568
Distrito Federal,Brazil,,,,6/14/2021,1004397
Distrito Federal,Brazil,,,,6/15/2021,1016758
Distrito Federal,Brazil,,,,6/16/2021,1037886
Distrito Federal,Brazil,,,,6/17/2021,1060843
Distrito Federal,Brazil,,,,6/18/2021,1084075
Distrito Federal,Brazil,,,,6/19/2021,1088102
Distrito Federal,Brazil,,,,6/20/2021,1092386
Distrito Federal,Brazil,,,,6/21/2021,1113240
Distrito Federal,Brazil,,,,6/22/2021,1129608
Distrito Federal,Brazil,,,,6/23/2021,1146260
Distrito Federal,Brazil,,,,6/24/2021,1159290
Distrito Federal,Brazil,,,,6/25/2021,1190675
Distrito Federal,Brazil,,,,6/26/2021,1190675
Distrito Federal,Brazil,,,,6/27/2021,1196480
Distrito Federal,Brazil,,,,6/28/2021,1199648
Distrito Federal,Brazil,,,,6/29/2021,1232341
Distrito Federal,Brazil,,,,6/30/2021,1232341
Distrito Federal,Brazil,,,,7/1/2021,1267077
Distrito Federal,Brazil,,,,7/2/2021,1283671
Distrito Federal,Brazil,,,,7/3/2021,1283699
Distrito Federal,Brazil,,,,7/4/2021,1292093
Distrito Federal,Brazil,,,,7/5/2021,1308452
Distrito Federal,Brazil,,,,7/6/2021,1321469
Distrito Federal,Brazil,,,,7/7/2021,1339838
Distrito Federal,Brazil,,,,7/8/2021,1348373
Distrito Federal,Brazil,,,,7/9/2021,1357491
Distrito Federal,Brazil,,,,7/10/2021,1376538
Distrito Federal,Brazil,,,,7/11/2021,1376538
Distrito Federal,Brazil,,,,7/12/2021,1393736
Distrito Federal,Brazil,,,,7/13/2021,1406009
Distrito Federal,Brazil,,,,7/14/2021,1424284
Distrito Federal,Brazil,,,,7/15/2021,1437289
Distrito Federal,Brazil,,,,7/16/2021,1453249
Distrito Federal,Brazil,,,,7/17/2021,1454731
Distrito Federal,Brazil,,,,7/18/2021,1456421
Distrito Federal,Brazil,,,,7/19/2021,1456421
Distrito Federal,Brazil,,,,7/20/2021,1473109
Distrito Federal,Brazil,,,,7/21/2021,1499263
Distrito Federal,Brazil,,,,7/22/2021,1515863
Distrito Federal,Brazil,,,,7/23/2021,1571488
Distrito Federal,Brazil,,,,7/24/2021,1605638
Distrito Federal,Brazil,,,,7/25/2021,1628534
Distrito Federal,Brazil,,,,7/26/2021,1648813
Distrito Federal,Brazil,,,,7/27/2021,1671343
Distrito Federal,Brazil,,,,7/28/2021,1685195
Distrito Federal,Brazil,,,,7/29/2021,1732667
Distrito Federal,Brazil,,,,7/30/2021,1739877
Distrito Federal,Brazil,,,,7/31/2021,1766855
Distrito Federal,Brazil,,,,8/1/2021,1769850
Distrito Federal,Brazil,,,,8/2/2021,1769850
Distrito Federal,Brazil,,,,8/3/2021,1850847
Distrito Federal,Brazil,,,,8/4/2021,1896262
Distrito Federal,Brazil,,,,8/5/2021,1927694
Distrito Federal,Brazil,,,,8/6/2021,1955009
Distrito Federal,Brazil,,,,8/7/2021,1955009
Distrito Federal,Brazil,,,,8/8/2021,1964110
Distrito Federal,Brazil,,,,8/9/2021,1964110
Distrito Federal,Brazil,,,,8/10/2021,2046955
Distrito Federal,Brazil,,,,8/11/2021,2095957
Distrito Federal,Brazil,,,,8/12/2021,2167590
Distrito Federal,Brazil,,,,8/13/2021,2167590
Distrito Federal,Brazil,,,,8/14/2021,2174282
Distrito Federal,Brazil,,,,8/15/2021,2174282
Distrito Federal,Brazil,,,,8/16/2021,2284338
Distrito Federal,Brazil,,,,8/17/2021,2284338
Distrito Federal,Brazil,,,,8/18/2021,2284338
Distrito Federal,Brazil,,,,8/19/2021,2412347
Distrito Federal,Brazil,,,,8/20/2021,2441366
Distrito Federal,Brazil,,,,8/21/2021,2441366
Distrito Federal,Brazil,,,,8/22/2021,2452367
Distrito Federal,Brazil,,,,8/23/2021,2478393
Distrito Federal,Brazil,,,,8/24/2021,2478393
Distrito Federal,Brazil,,,,8/25/2021,2542131
Distrito Federal,Brazil,,,,8/26/2021,2568082
Distrito Federal,Brazil,,,,8/27/2021,2568082
Distrito Federal,Brazil,,,,8/28/2021,2595537
Distrito Federal,Brazil,,,,8/29/2021,2601132
Distrito Federal,Brazil,,,,8/30/2021,2625202
Distrito Federal,Brazil,,,,8/31/2021,2652949
Distrito Federal,Brazil,,,,9/1/2021,2674418
Distrito Federal,Brazil,,,,9/2/2021,2674418
Distrito Federal,Brazil,,,,9/3/2021,2721471
Distrito Federal,Brazil,,,,9/4/2021,2726106
Distrito Federal,Brazil,,,,9/5/2021,2728052
Distrito Federal,Brazil,,,,9/6/2021,2744657
Distrito Federal,Brazil,,,,9/7/2021,2744657
Distrito Federal,Brazil,,,,9/8/2021,2780802
Distrito Federal,Brazil,,,,9/9/2021,2814462
Distrito Federal,Brazil,,,,9/10/2021,2850464
Distrito Federal,Brazil,,,,9/11/2021,2858671
Distrito Federal,Brazil,,,,9/12/2021,2863049
Distrito Federal,Brazil,,,,9/13/2021,2892120
Distrito Federal,Brazil,,,,9/14/2021,2917782
Distrito Federal,Brazil,,,,9/15/2021,2918599
Distrito Federal,Brazil,,,,9/16/2021,2918599
Distrito Federal,Brazil,,,,9/17/2021,2985382
Distrito Federal,Brazil,,,,9/18/2021,3015693
Distrito Federal,Brazil,,,,9/19/2021,3018269
Distrito Federal,Brazil,,,,9/20/2021,3018269
Distrito Federal,Brazil,,,,9/21/2021,3039293
Distrito Federal,Brazil,,,,9/22/2021,3066543
Espirito Santo,Brazil,,,,5/14/2021,1075443
Espirito Santo,Brazil,,,,5/15/2021,1075443
Espirito Santo,Brazil,,,,5/16/2021,1104065
Espirito Santo,Brazil,,,,5/17/2021,1114455
Espirito Santo,Brazil,,,,5/18/2021,1135924
Espirito Santo,Brazil,,,,5/19/2021,1161221
Espirito Santo,Brazil,,,,5/20/2021,1186902
Espirito Santo,Brazil,,,,5/21/2021,1209014
Espirito Santo,Brazil,,,,5/22/2021,1209014
Espirito Santo,Brazil,,,,5/23/2021,1256818
Espirito Santo,Brazil,,,,5/24/2021,1264999
Espirito Santo,Brazil,,,,5/25/2021,1292534
Espirito Santo,Brazil,,,,5/26/2021,1317465
Espirito Santo,Brazil,,,,5/27/2021,1346502
Espirito Santo,Brazil,,,,5/28/2021,1381276
Espirito Santo,Brazil,,,,5/29/2021,1396639
Espirito Santo,Brazil,,,,5/30/2021,1400532
Espirito Santo,Brazil,,,,5/31/2021,1417253
Espirito Santo,Brazil,,,,6/1/2021,1436510
Espirito Santo,Brazil,,,,6/2/2021,1461009
Espirito Santo,Brazil,,,,6/3/2021,1487945
Espirito Santo,Brazil,,,,6/4/2021,1513824
Espirito Santo,Brazil,,,,6/5/2021,1531788
Espirito Santo,Brazil,,,,6/6/2021,1533487
Espirito Santo,Brazil,,,,6/7/2021,1554833
Espirito Santo,Brazil,,,,6/8/2021,1578767
Espirito Santo,Brazil,,,,6/9/2021,1602931
Espirito Santo,Brazil,,,,6/10/2021,1629887
Espirito Santo,Brazil,,,,6/11/2021,1652171
Espirito Santo,Brazil,,,,6/12/2021,1680906
Espirito Santo,Brazil,,,,6/13/2021,1684731
Espirito Santo,Brazil,,,,6/14/2021,1713748
Espirito Santo,Brazil,,,,6/15/2021,1734197
Espirito Santo,Brazil,,,,6/16/2021,1764596
Espirito Santo,Brazil,,,,6/17/2021,1792259
Espirito Santo,Brazil,,,,6/18/2021,1817719
Espirito Santo,Brazil,,,,6/19/2021,1859060
Espirito Santo,Brazil,,,,6/20/2021,1865267
Espirito Santo,Brazil,,,,6/21/2021,1891042
Espirito Santo,Brazil,,,,6/22/2021,1919166
Espirito Santo,Brazil,,,,6/23/2021,1949596
Espirito Santo,Brazil,,,,6/24/2021,1979918
Espirito Santo,Brazil,,,,6/25/2021,2028470
Espirito Santo,Brazil,,,,6/26/2021,2028470
Espirito Santo,Brazil,,,,6/27/2021,2077342
Espirito Santo,Brazil,,,,6/28/2021,2084043
Espirito Santo,Brazil,,,,6/29/2021,2132080
Espirito Santo,Brazil,,,,6/30/2021,2132080
Espirito Santo,Brazil,,,,7/1/2021,2190044
Espirito Santo,Brazil,,,,7/2/2021,2219428
Espirito Santo,Brazil,,,,7/3/2021,2219656
Espirito Santo,Brazil,,,,7/4/2021,2269424
Espirito Santo,Brazil,,,,7/5/2021,2294844
Espirito Santo,Brazil,,,,7/6/2021,2334082
Espirito Santo,Brazil,,,,7/7/2021,2380495
Espirito Santo,Brazil,,,,7/8/2021,2392929
Espirito Santo,Brazil,,,,7/9/2021,2406519
Espirito Santo,Brazil,,,,7/10/2021,2479517
Espirito Santo,Brazil,,,,7/11/2021,2479517
Espirito Santo,Brazil,,,,7/12/2021,2486301
Espirito Santo,Brazil,,,,7/13/2021,2492629
Espirito Santo,Brazil,,,,7/14/2021,2501536
Espirito Santo,Brazil,,,,7/15/2021,2513267
Espirito Santo,Brazil,,,,7/16/2021,2535777
Espirito Santo,Brazil,,,,7/17/2021,2537913
Espirito Santo,Brazil,,,,7/18/2021,2559319
Espirito Santo,Brazil,,,,7/19/2021,2559391
Espirito Santo,Brazil,,,,7/20/2021,2583627
Espirito Santo,Brazil,,,,7/21/2021,2618104
Espirito Santo,Brazil,,,,7/22/2021,2654565
Espirito Santo,Brazil,,,,7/23/2021,2675250
Espirito Santo,Brazil,,,,7/24/2021,2690318
Espirito Santo,Brazil,,,,7/25/2021,2709624
Espirito Santo,Brazil,,,,7/26/2021,2727317
Espirito Santo,Brazil,,,,7/27/2021,2750646
Espirito Santo,Brazil,,,,7/28/2021,2758976
Espirito Santo,Brazil,,,,7/29/2021,2758976
Espirito Santo,Brazil,,,,7/30/2021,2791436
Espirito Santo,Brazil,,,,7/31/2021,2826913
Espirito Santo,Brazil,,,,8/1/2021,2843767
Espirito Santo,Brazil,,,,8/2/2021,2843767
Espirito Santo,Brazil,,,,8/3/2021,2890399
Espirito Santo,Brazil,,,,8/4/2021,2919993
Espirito Santo,Brazil,,,,8/5/2021,2950232
Espirito Santo,Brazil,,,,8/6/2021,2981526
Espirito Santo,Brazil,,,,8/7/2021,2981526
Espirito Santo,Brazil,,,,8/8/2021,3004809
Espirito Santo,Brazil,,,,8/9/2021,3004809
Espirito Santo,Brazil,,,,8/10/2021,3037044
Espirito Santo,Brazil,,,,8/11/2021,3071730
Espirito Santo,Brazil,,,,8/12/2021,3196197
Espirito Santo,Brazil,,,,8/13/2021,3196197
Espirito Santo,Brazil,,,,8/14/2021,3326951
Espirito Santo,Brazil,,,,8/15/2021,3326951
Espirito Santo,Brazil,,,,8/16/2021,3432139
Espirito Santo,Brazil,,,,8/17/2021,3432139
Espirito Santo,Brazil,,,,8/18/2021,3432139
Espirito Santo,Brazil,,,,8/19/2021,3343233
Espirito Santo,Brazil,,,,8/20/2021,3386177
Espirito Santo,Brazil,,,,8/21/2021,3386177
Espirito Santo,Brazil,,,,8/22/2021,3510465
Espirito Santo,Brazil,,,,8/23/2021,3530893
Espirito Santo,Brazil,,,,8/24/2021,3530893
Espirito Santo,Brazil,,,,8/25/2021,3611135
Espirito Santo,Brazil,,,,8/26/2021,3615971
Espirito Santo,Brazil,,,,8/27/2021,3615971
Espirito Santo,Brazil,,,,8/28/2021,3687043
Espirito Santo,Brazil,,,,8/29/2021,3742404
Espirito Santo,Brazil,,,,8/30/2021,3784563
Espirito Santo,Brazil,,,,8/31/2021,3817275
Espirito Santo,Brazil,,,,9/1/2021,3850522
Espirito Santo,Brazil,,,,9/2/2021,3850522
Espirito Santo,Brazil,,,,9/3/2021,3924921
Espirito Santo,Brazil,,,,9/4/2021,3939936
Espirito Santo,Brazil,,,,9/5/2021,3965379
Espirito Santo,Brazil,,,,9/6/2021,3974463
Espirito Santo,Brazil,,,,9/7/2021,3974463
Espirito Santo,Brazil,,,,9/8/2021,3999407
Espirito Santo,Brazil,,,,9/9/2021,4031858
Espirito Santo,Brazil,,,,9/10/2021,4062926
Espirito Santo,Brazil,,,,9/11/2021,4077091
Espirito Santo,Brazil,,,,9/12/2021,4101417
Espirito Santo,Brazil,,,,9/13/2021,4114857
Espirito Santo,Brazil,,,,9/14/2021,4140134
Espirito Santo,Brazil,,,,9/15/2021,4154703
Espirito Santo,Brazil,,,,9/16/2021,4154703
Espirito Santo,Brazil,,,,9/17/2021,4196830
Espirito Santo,Brazil,,,,9/18/2021,4244663
Espirito Santo,Brazil,,,,9/19/2021,4278524
Espirito Santo,Brazil,,,,9/20/2021,4278524
Espirito Santo,Brazil,,,,9/21/2021,4291088
Espirito Santo,Brazil,,,,9/22/2021,4355529
Goias,Brazil,,,,5/14/2021,1690626
Goias,Brazil,,,,5/15/2021,1721730
Goias,Brazil,,,,5/16/2021,1723076
Goias,Brazil,,,,5/17/2021,1748109
Goias,Brazil,,,,5/18/2021,1783170
Goias,Brazil,,,,5/19/2021,1820043
Goias,Brazil,,,,5/20/2021,1836394
Goias,Brazil,,,,5/21/2021,1862661
Goias,Brazil,,,,5/22/2021,1880683
Goias,Brazil,,,,5/23/2021,1915592
Goias,Brazil,,,,5/24/2021,1935164
Goias,Brazil,,,,5/25/2021,1939700
Goias,Brazil,,,,5/26/2021,1986767
Goias,Brazil,,,,5/27/2021,2015612
Goias,Brazil,,,,5/28/2021,2017113
Goias,Brazil,,,,5/29/2021,2029188
Goias,Brazil,,,,5/30/2021,2031386
Goias,Brazil,,,,5/31/2021,2054136
Goias,Brazil,,,,6/1/2021,2079737
Goias,Brazil,,,,6/2/2021,2106594
Goias,Brazil,,,,6/3/2021,2113219
Goias,Brazil,,,,6/4/2021,2130013
Goias,Brazil,,,,6/5/2021,2138966
Goias,Brazil,,,,6/6/2021,2140837
Goias,Brazil,,,,6/7/2021,2183427
Goias,Brazil,,,,6/8/2021,2230075
Goias,Brazil,,,,6/9/2021,2278054
Goias,Brazil,,,,6/10/2021,2326787
Goias,Brazil,,,,6/11/2021,2372893
Goias,Brazil,,,,6/12/2021,2391014
Goias,Brazil,,,,6/13/2021,2395468
Goias,Brazil,,,,6/14/2021,2445217
Goias,Brazil,,,,6/15/2021,2475668
Goias,Brazil,,,,6/16/2021,2532550
Goias,Brazil,,,,6/17/2021,2584228
Goias,Brazil,,,,6/18/2021,2618881
Goias,Brazil,,,,6/19/2021,2637561
Goias,Brazil,,,,6/20/2021,2642825
Goias,Brazil,,,,6/21/2021,2683905
Goias,Brazil,,,,6/22/2021,2728560
Goias,Brazil,,,,6/23/2021,2773764
Goias,Brazil,,,,6/24/2021,2806794
Goias,Brazil,,,,6/25/2021,2877283
Goias,Brazil,,,,6/26/2021,2877283
Goias,Brazil,,,,6/27/2021,2904823
Goias,Brazil,,,,6/28/2021,2914600
Goias,Brazil,,,,6/29/2021,3000001
Goias,Brazil,,,,6/30/2021,3000001
Goias,Brazil,,,,7/1/2021,3078679
Goias,Brazil,,,,7/2/2021,3111546
Goias,Brazil,,,,7/3/2021,3111799
Goias,Brazil,,,,7/4/2021,3125562
Goias,Brazil,,,,7/5/2021,3169817
Goias,Brazil,,,,7/6/2021,3219105
Goias,Brazil,,,,7/7/2021,3274497
Goias,Brazil,,,,7/8/2021,3296449
Goias,Brazil,,,,7/9/2021,3322487
Goias,Brazil,,,,7/10/2021,3380433
Goias,Brazil,,,,7/11/2021,3380433
Goias,Brazil,,,,7/12/2021,3435057
Goias,Brazil,,,,7/13/2021,3481340
Goias,Brazil,,,,7/14/2021,3541934
Goias,Brazil,,,,7/15/2021,3586624
Goias,Brazil,,,,7/16/2021,3624064
Goias,Brazil,,,,7/17/2021,3643709
Goias,Brazil,,,,7/18/2021,3651759
Goias,Brazil,,,,7/19/2021,3652340
Goias,Brazil,,,,7/20/2021,3704381
Goias,Brazil,,,,7/21/2021,3792391
Goias,Brazil,,,,7/22/2021,3842561
Goias,Brazil,,,,7/23/2021,3897301
Goias,Brazil,,,,7/24/2021,3917651
Goias,Brazil,,,,7/25/2021,3923792
Goias,Brazil,,,,7/26/2021,3979325
Goias,Brazil,,,,7/27/2021,4044636
Goias,Brazil,,,,7/28/2021,4083334
Goias,Brazil,,,,7/29/2021,4160936
Goias,Brazil,,,,7/30/2021,4174462
Goias,Brazil,,,,7/31/2021,4230291
Goias,Brazil,,,,8/1/2021,4236225
Goias,Brazil,,,,8/2/2021,4236225
Goias,Brazil,,,,8/3/2021,4352487
Goias,Brazil,,,,8/4/2021,4418785
Goias,Brazil,,,,8/5/2021,4480063
Goias,Brazil,,,,8/6/2021,4532257
