Country_Region,Lat,Long,Date,Year,Month,Vaccinations
Andorra,42.5063,1.5218,2021-08-18 00:00:00,2021,August,5340.0
Andorra,42.5063,1.5218,2021-08-19 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-20 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-21 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-22 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-23 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-24 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-25 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-26 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-27 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-28 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-29 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-30 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-08-31 00:00:00,2021,August,0.0
Andorra,42.5063,1.5218,2021-09-01 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-02 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-03 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-04 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-05 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-06 00:00:00,2021,September,1770.0
Andorra,42.5063,1.5218,2021-09-07 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-08 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-09 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-10 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-11 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-12 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-13 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-14 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-15 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-16 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-17 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-18 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-19 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-20 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-21 00:00:00,2021,September,0.0
Andorra,42.5063,1.5218,2021-09-22 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-03-08 00:00:00,2021,March,6169.0
Angola,-11.2027,17.8739,2021-03-09 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-10 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-11 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-12 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-13 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-14 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-15 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-16 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-17 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-18 00:00:00,2021,March,42831.0
Angola,-11.2027,17.8739,2021-03-19 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-20 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-21 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-22 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-23 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-24 00:00:00,2021,March,38022.0
Angola,-11.2027,17.8739,2021-03-25 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-26 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-27 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-28 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-29 00:00:00,2021,March,43728.0
Angola,-11.2027,17.8739,2021-03-30 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-03-31 00:00:00,2021,March,0.0
Angola,-11.2027,17.8739,2021-04-01 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-02 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-03 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-04 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-05 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-06 00:00:00,2021,April,50828.0
Angola,-11.2027,17.8739,2021-04-07 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-08 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-09 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-10 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-11 00:00:00,2021,April,63864.0
Angola,-11.2027,17.8739,2021-04-12 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-13 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-14 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-15 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-16 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-17 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-18 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-19 00:00:00,2021,April,150005.0
Angola,-11.2027,17.8739,2021-04-20 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-21 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-22 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-23 00:00:00,2021,April,60902.0
Angola,-11.2027,17.8739,2021-04-24 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-25 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-26 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-27 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-28 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-29 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-04-30 00:00:00,2021,April,0.0
Angola,-11.2027,17.8739,2021-05-01 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-02 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-03 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-04 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-05 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-06 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-07 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-08 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-09 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-10 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-11 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-12 00:00:00,2021,May,170223.0
Angola,-11.2027,17.8739,2021-05-13 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-14 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-15 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-16 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-17 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-18 00:00:00,2021,May,54930.0
Angola,-11.2027,17.8739,2021-05-19 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-20 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-21 00:00:00,2021,May,76033.0
Angola,-11.2027,17.8739,2021-05-22 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-23 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-24 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-25 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-26 00:00:00,2021,May,102444.0
Angola,-11.2027,17.8739,2021-05-27 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-28 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-29 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-30 00:00:00,2021,May,0.0
Angola,-11.2027,17.8739,2021-05-31 00:00:00,2021,May,49236.0
Angola,-11.2027,17.8739,2021-06-01 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-02 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-03 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-04 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-05 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-06 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-07 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-08 00:00:00,2021,June,206704.0
Angola,-11.2027,17.8739,2021-06-09 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-10 00:00:00,2021,June,106711.0
Angola,-11.2027,17.8739,2021-06-11 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-12 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-13 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-14 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-15 00:00:00,2021,June,91745.0
Angola,-11.2027,17.8739,2021-06-16 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-17 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-18 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-19 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-20 00:00:00,2021,June,65799.0
Angola,-11.2027,17.8739,2021-06-21 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-22 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-23 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-24 00:00:00,2021,June,52525.0
Angola,-11.2027,17.8739,2021-06-25 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-26 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-27 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-28 00:00:00,2021,June,55593.0
Angola,-11.2027,17.8739,2021-06-29 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-06-30 00:00:00,2021,June,0.0
Angola,-11.2027,17.8739,2021-07-01 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-02 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-03 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-04 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-05 00:00:00,2021,July,25168.0
Angola,-11.2027,17.8739,2021-07-06 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-07 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-08 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-09 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-10 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-11 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-12 00:00:00,2021,July,44741.0
Angola,-11.2027,17.8739,2021-07-13 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-14 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-15 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-16 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-17 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-18 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-19 00:00:00,2021,July,34336.0
Angola,-11.2027,17.8739,2021-07-20 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-21 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-22 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-23 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-24 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-25 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-26 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-27 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-28 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-29 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-30 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-07-31 00:00:00,2021,July,0.0
Angola,-11.2027,17.8739,2021-08-01 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-02 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-03 00:00:00,2021,August,87522.0
Angola,-11.2027,17.8739,2021-08-04 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-05 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-06 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-07 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-08 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-09 00:00:00,2021,August,15529.0
Angola,-11.2027,17.8739,2021-08-10 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-11 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-12 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-13 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-14 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-15 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-16 00:00:00,2021,August,31900.0
Angola,-11.2027,17.8739,2021-08-17 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-18 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-19 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-20 00:00:00,2021,August,26585.0
Angola,-11.2027,17.8739,2021-08-21 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-22 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-23 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-24 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-25 00:00:00,2021,August,87495.0
Angola,-11.2027,17.8739,2021-08-26 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-27 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-28 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-29 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-08-30 00:00:00,2021,August,28365.0
Angola,-11.2027,17.8739,2021-08-31 00:00:00,2021,August,0.0
Angola,-11.2027,17.8739,2021-09-01 00:00:00,2021,September,216392.0
Angola,-11.2027,17.8739,2021-09-02 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-03 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-04 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-05 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-06 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-07 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-08 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-09 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-10 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-11 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-12 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-13 00:00:00,2021,September,383008.0
Angola,-11.2027,17.8739,2021-09-14 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-15 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-16 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-17 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-18 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-19 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-20 00:00:00,2021,September,350801.0
Angola,-11.2027,17.8739,2021-09-21 00:00:00,2021,September,0.0
Angola,-11.2027,17.8739,2021-09-22 00:00:00,2021,September,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-15 00:00:00,2021,March,24164.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-16 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-17 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-18 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-19 00:00:00,2021,March,1513.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-20 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-21 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-22 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-23 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-24 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-25 00:00:00,2021,March,747.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-26 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-27 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-28 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-29 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-30 00:00:00,2021,March,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-03-31 00:00:00,2021,March,412.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-01 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-02 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-03 00:00:00,2021,April,196.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-04 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-05 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-06 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-07 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-08 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-09 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-10 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-11 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-12 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-13 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-14 00:00:00,2021,April,560.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-15 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-16 00:00:00,2021,April,822.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-17 00:00:00,2021,April,225.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-18 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-19 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-20 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-21 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-22 00:00:00,2021,April,1115.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-23 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-24 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-25 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-26 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-27 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-28 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-29 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-04-30 00:00:00,2021,April,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-01 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-02 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-03 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-04 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-05 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-06 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-07 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-08 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-09 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-10 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-11 00:00:00,2021,May,1331.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-12 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-13 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-14 00:00:00,2021,May,177.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-15 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-16 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-17 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-18 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-19 00:00:00,2021,May,3179.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-20 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-21 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-22 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-23 00:00:00,2021,May,5078.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-24 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-25 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-26 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-27 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-28 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-29 00:00:00,2021,May,4711.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-30 00:00:00,2021,May,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-05-31 00:00:00,2021,May,4117.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-01 00:00:00,2021,June,1982.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-02 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-03 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-04 00:00:00,2021,June,1482.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-05 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-06 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-07 00:00:00,2021,June,3767.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-08 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-09 00:00:00,2021,June,1686.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-10 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-11 00:00:00,2021,June,810.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-12 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-13 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-14 00:00:00,2021,June,653.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-15 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-16 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-17 00:00:00,2021,June,855.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-18 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-19 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-20 00:00:00,2021,June,429.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-21 00:00:00,2021,June,2193.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-22 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-23 00:00:00,2021,June,605.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-24 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-25 00:00:00,2021,June,946.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-26 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-27 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-28 00:00:00,2021,June,176.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-29 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-06-30 00:00:00,2021,June,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-01 00:00:00,2021,July,64.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-02 00:00:00,2021,July,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-03 00:00:00,2021,July,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-04 00:00:00,2021,July,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-05 00:00:00,2021,July,622.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-06 00:00:00,2021,July,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-07 00:00:00,2021,July,206.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-08 00:00:00,2021,July,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-09 00:00:00,2021,July,0.0
Antigua and Barbuda,17.0608,-61.7964,2021-07-10 00:00:00,2021,July,254.0
